original_url,source_website,resolution,search_query,local_path,short_caption
https://baogiaothong.mediacdn.vn/upload/images/2020-4/article_img/2020-12-09/20201123-144954-1607501486-width1000height750-auto-crop.jpg,Báo Giao Thông,700x525,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910373.jpg,
https://phunuvietnam.mediacdn.vn/zoom/660_412/179072216278405120/2023/12/17/5-17028030786659664761-61-0-861-1280-crop-17028031051642012323296.jpg,Báo Phụ nữ Việt Nam,660x412,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910374.jpg,
https://images2.thanhnien.vn/528068263637045248/2023/4/4/z4237593743712668a5b49fea4d26c0efe4ddc786c07eb-1680612929609807731264.jpg,Báo Thanh Niên,2000x1333,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910374.jpg,
https://file1.dangcongsan.vn/DATA/0/2017/04/via_he-09_54_55_246.gif,Báo điện tử - Đảng Cộng sản Việt Nam,490x327,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910374.gif,
https://media-cdn-v2.laodong.vn/storage/newsportal/2024/11/17/1422701/Via-He-Ha-Noi-Cuoi-N.jpg,Báo Lao Động,1400x1050,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910374.jpg,
http://nld.mediacdn.vn/2020/8/31/31-8-via-he-9-15988822136511669203646.jpg,Báo Người Lao Động,2000x1500,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910374.jpg,
https://static-images.vnncdn.net/files/publish/2023/2/10/name-14-297.jpg,VietNamNet,2080x1387,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910374.jpg,
https://ddk.1cdn.vn/2024/07/22/lan_chiem_via_he-le-khanh25-1-.jpg,Báo Đại Đoàn Kết,1920x1280,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910375.jpg,
https://file3.qdnd.vn/data/images/0/2023/03/17/tuanson/1.jpg,Báo Quân đội nhân dân,1632x1229,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910378.jpg,
https://kientrucvietnam.org.vn/wp-content/uploads/2023/06/ha-noi-1.jpg,Tạp chí Kiến trúc Việt Nam,600x400,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910378.jpg,
https://thanhphohaiphong.gov.vn/wp-content/uploads/2019/09/2-3-1496913658106-1657.jpg,Cổng tin tức thành phố Hải Phòng,540x360,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910378.jpg,
https://cdnmedia.baotintuc.vn/Upload/DUU6RrxzRxC3rhmuFd3A/files/2024/04/pho-nui-truc-9.jpg,baotintuc.vn,1600x900,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910379.jpg,
https://img.vietcetera.com/uploads/images/09-dec-2021/to-tie-n.jpeg,Vietcetera,2000x1123,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910379.jpeg,
https://cdn.tiasang.com.vn/tiasang-media/2024/02/tam-hon-via-he-Anh-5-1118x700.jpg,Tạp chí Tia sáng,1118x700,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910380.jpg,
https://vcdn1-vnexpress.vnecdn.net/2023/03/08/2-jpg-1678174722-1678243366.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=MEnw1qWooiJtuJwnNiStpw,VnExpress,1200x720,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910380.jpg,
https://media.vneconomy.vn/images/upload/2024/01/22/giu-xe-chiem-via-he-03.jpg,VnEconomy,1920x1331,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910381.jpg,
https://image.plo.vn/Uploaded/2025/wpdhncwqr/2024_05_18/thu-phi-via-he-10-4767.jpg,PLO,6720x4480,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910381.jpg,
https://static-images.vnncdn.net/files/publish/2022/12/10/via-he-1441.jpg,VietNamNet,1783x1139,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910382.jpg,
https://suckhoedoisong.qltns.mediacdn.vn/324455921873985536/2023/4/9/c9850d06-895f-45bf-9cbc-e27f0853367a-1681031450019978844493.jpeg,Sức khỏe đời sống,2000x1500,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910383.jpeg,
https://congdankhuyenhoc.qltns.mediacdn.vn/449484899827462144/2022/12/18/3191116337289192756131732708916498726144135n-1671331642084617583120.jpg,Tạp chí Công dân và Khuyến học,1080x1920,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910383.jpg,
https://media-cdn-v2.laodong.vn/storage/newsportal/2024/1/11/1291321/Via-He-Tphcm-16.jpg,Báo Lao động,1280x960,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910383.jpg,
https://media.vietnamplus.vn/images/7255a701687d11cb8c6bbc58a6c80785024db0eafb2d38c52a2509fabe99c057e7c410225496e988053a01a885fe2761ee3b24f0cd690c0b85f16d59fdbedaf3/via_he_Ha_Noi_sau_1_nam_1.jpg,Vietnam+ (VietnamPlus),1000x667,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910383.jpg,
http://kientrucvietnam.org.vn/wp-content/uploads/2016/09/singaporeup.jpg,Kiến trúc,567x378,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910384.jpg,
https://vnindustry.net/storage/photos/2023/09/07/6/mo-hinh-kinh-te-via-he-1.webp,Vnindustry - Kênh tin tức kinh tế công nghiệp Việt Nam,680x452,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910384.webp,
https://cdn1.tuoitre.vn/thumb_w/1200/471584752817336320/2024/11/13/via-he-1731460515615981006645-172-0-1219-2000-crop-173146056807515788617.jpg,Báo Tuổi Trẻ,1200x628,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910384.jpg,
https://media.vneconomy.vn/w800/images/upload/2023/08/29/ban-le-duong-ksbo-thumb-9843.jpg,VnEconomy,800x534,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910384.jpg,
https://media.vietnamplus.vn/images/7255a701687d11cb8c6bbc58a6c80785f710f21e4ee0c569955a3ad40186fac2f3f8693d8610d955ad1ac8079b6d7dcaf61bb99efc3cdb70dc523ce6b0d3da4b/lat-da-via-he-2-5588.jpg,Vietnam+ (VietnamPlus),1000x696,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910384.jpg,
https://dothi.reatimes.vn/uploads/images/2024/07/16/duong-xe-dap-1-1721123149.jpeg,Do Thi - Reatimes,2000x1054,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910384.jpeg,
https://nld.mediacdn.vn/291774122806476800/2023/6/14/1-1686707607644468182377.jpg,Báo Người Lao Động,2000x1333,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910385.jpg,
https://static.kinhtedothi.vn/w960/images/upload/2021/12/22/lat-via-he-cho-cac-tuyen-pho-chinh.jpg,Báo Kinh tế đô thị,616x400,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910385.jpg,
https://sgtvt.hochiminhcity.gov.vn/Tin-tuc/Chi-tiet-bai-viet/moduleId/2002/controller/TinTuc/action/Image?filePath=/NOIDUNG/2024/5/13/NOIDUNG_10332364.jpg,Sở GTVT TPHCM,1024x872,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910385.jpg,
https://cdn.daibieunhandan.vn/images/4503789e48f18972563c8c5a560db423d83295dc9a0b593915c85e6945253ec608ee79d86601bc807c4a0ae9beb76f4b97d72ed27d9d94614c9bf6443a7d883dd40532845425f30444ff926172af896e/DUONG-KIM-MA-1725416856531.jpg.webp,Báo Đại biểu Nhân dân,1200x630,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910386.webp,
https://hnm.1cdn.vn/2023/04/22/hanoimoi.com.vn-uploads-images-canhang-2023-04-22-_6_6.jpg,hanoimoi.com,1920x1440,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910386.jpg,
http://kientrucvietnam.org.vn/wp-content/uploads/2016/09/V4.jpg,Kiến trúc,567x319,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910387.jpg,
https://nqs.1cdn.vn/2024/07/15/i.ex-cdn.com-chatluongvacuocsong.vn-files-content-2024-07-15-_con-duong-xan-anh2-1345.jpg,Người quan sát,680x402,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910388.jpg,
https://cdnphoto.dantri.com.vn/Xf7FgKQS9jxCbRmjYjZif655OOo=/thumb_w/1920/2024/11/14/dji202411141651050092d-1731602248849.jpg?watermark=v1,Dân trí,1920x1280,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910388.jpg,
https://ashui.com/mag/images/stories/201204/viahe.jpg,Ashui.com,400x251,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910388.jpg,
https://image.sggp.org.vn/w1000/Uploaded/2025/yehotn/2024_08_26/via-he-tren-dia-ban-quan-1-duoc-ke-vach-son-phan-chia-phan-danh-cho-nguoi-di-bo-va-phan-de-xe-hai-banh-anh-thu-huong-9761.jpg.webp,BÁO SÀI GÒN GIẢI PHÓNG,1000x750,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910388.webp,
https://static.ttbc-hcm.gov.vn/images/upload/09282023/3a-5611_8bd1fbb7.jpg,Trung tâm Báo chí TPHCM,560x420,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910388.jpg,
https://vcdn1-vnexpress.vnecdn.net/2024/05/08/002JPG54391703168130jpeg759217-2786-4882-1715173655.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=-3-LrZ5gUXvDLQkSpcLeQA,VnExpress,1198x799,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910389.jpg,
https://cdn-i.vtcnews.vn/upload/2023/03/07/via-he-13-11085111.jpg,VTC News,2000x1376,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910390.jpg,
https://suckhoedoisong.qltns.mediacdn.vn/324455921873985536/2022/10/19/hoa-10-large-1666149326699702213382-16661543196751394608837.jpeg,Sức khỏe đời sống,1280x960,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910390.jpeg,
https://image.plo.vn/w1000/Uploaded/2024/vocgmvlw/2024_07_16/thanh-pho-dau-tien-o-viet-nam-co-via-he-danh-cho-xe-dap-1-2842.jpg.webp,Tra Cứu Quy Hoạch,1000x563,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910391.webp,
https://hnm.1cdn.vn/2023/05/26/hanoimoi.com.vn-uploads-images-phananh-2023-05-25-_vh1b.jpg,hanoimoi.com,800x514,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910391.jpg,
https://sgtvt.hochiminhcity.gov.vn/Tin-tuc/Chi-tiet-bai-viet/moduleId/2002/controller/TinTuc/action/Image?filePath=/NOIDUNG/2024/1/29/NOIDUNG_04175906.jpg,Sở Giao Thông Vận Tải,730x488,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910392.jpg,
https://static-images.vnncdn.net/files/publish/2023/2/10/via-he-1-296.jpg,VietNamNet,1920x1278,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910392.jpg,
https://baoxaydung.com.vn/stores/news_dataimages/vananh/042017/12/22/220945baoxaydung_image001.jpg,Báo Xây dựng,1134x849,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910392.jpg,
https://baogiaothong.mediacdn.vn/upload/images/2022-1/article_img/2022-01-04/img-bgt-2021-z3080601213780-694d7334b50b6755a8646a38f9fbbfbc-1641293128-width1700height1080.jpg,Báo Giao Thông,700x444,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910392.jpg,
https://image.baophapluat.vn/w840/Uploaded/2024/athlraqhpghat/2023_02_11/minh-hoa-4688.jpg,Báo Pháp luật Việt Nam điện tử,840x549,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910392.jpg,
https://cdn.daibieunhandan.vn/images/b9dccf2610944215cc16af20b31f48416ffccb7e3c4080d5ba15fff948d1189a2e5d1decf4afe42ba861a5eb331046ad68a253ef8f6ff8e98ae864d6fd72bf6d/13-1725417381332.jpg,Báo Đại biểu Nhân dân,1000x667,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910392.jpg,
https://ttol.vietnamnetjsc.vn//2015/11/11/14/09/am-thuc-via-he-viet-nam-vao-top-trai-nghiem-tuyet-nhat_1.jpg,Tintuconline,600x375,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910393.jpg,
https://ddk.1cdn.vn/2023/12/15/W_7085922e985a3004694b.jpg,Báo Đại Đoàn Kết,1920x1440,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910393.jpg,
https://cdn1z.reatimes.vn/mediav2/media/uploaded/21/2017/04/03/5-407656-1491179268012-73-0-1344-2048-crop-1491179277719.jpg,Reatimes,800x496,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910393.jpg,
https://images2.thanhnien.vn/zoom/686_429/528068263637045248/2023/12/25/anh-11-1702119555914585113529-17035152521791696686466-250-0-1500-2000-crop-17035153454841997972358.jpg,Báo Thanh Niên,686x429,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910393.jpg,
https://vnmedia.vn/file/8a10a0d36ccebc89016ce0c6fa3e1b83/old_image/201703/original/images1912892_002_via_he.jpg,VnMedia,550x411,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910394.jpg,
https://tckt.hn.ss.bfcplatform.vn/2017/03/17A03050-tckt-01.jpg,Tạp chí Kiến trúc,1010x778,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910394.jpg,
https://i.ytimg.com/vi/5PA5LI_gWEA/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLCmI9v_fbCKpp1ARwyi8L8f8pz8bQ,YouTube,686x386,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910394.jpg,
https://cdnmedia.baotintuc.vn/2017/04/19/23/15/via-he-hn3w%20(2).jpg,baotintuc.vn,650x430,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910395.jpg,
https://cand.com.vn/Files/Image/chienthang/2020/04/06/thumb_660_298a59a4-3608-4c1e-917b-17d840cf2689.jpg,Công an Nhân dân,660x446,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910395.jpg,
https://toquoc.mediacdn.vn/thumb_w/640/280518851207290880/2022/9/9/screen-shot-2022-09-09-at-002318-1662686752739976831124.png,Trí Thức Trẻ,640x1077,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910396.png,
https://media.vneconomy.vn/w800/images/upload/2023/12/28/1-1.jpg,VnEconomy,800x420,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910396.jpg,
https://media-cdn-v2.laodong.vn/storage/newsportal/2024/1/11/1291321/Via-He-Tphcm-2.jpg,Báo Lao động,1280x960,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910406.jpg,
https://storage-vnportal.vnpt.vn/ndh-ubnd/6027/Anh%20bai%20viet%20web/untitled-1_20240804182359.jpg,Tỉnh ủy Nam Định,960x540,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910406.jpg,
https://baoxaydung.com.vn/stores/news_dataimages/2022/112022/23/08/image00120221123080900.jpg?rt=20221123080933,Báo Xây dựng,1432x955,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910407.jpg,
https://nqs.1cdn.vn/2024/12/04/statictttc.kinhtedothi.vn-zoom-1000-uploaded-nguyennhuquynh-2024_12_04-_via_he_1_wkjh.jpeg,Người quan sát,1000x666,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910408.jpeg,
https://media.vietnamplus.vn/images/7255a701687d11cb8c6bbc58a6c80785de985748956c293a7d653e8bdb69fd01d15e9dc2ab043e16cba2fb68d30432a3426407fd60d3baa4fa22bd5a1aaa2a28/latdaviahe0307.jpg,Vietnam+ (VietnamPlus),1000x640,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910408.jpg,
https://ddk.1cdn.vn/2024/10/30/nguyen_xien-le-khanh35.jpg,tracuuquyhoach.com,1920x1280,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910409.jpg,
https://cdn.tuoitre.vn/thumb_w/480/471584752817336320/2024/7/14/base64-17209718662971073415449.jpeg,Báo Tuổi Trẻ,480x323,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910410.jpeg,
https://icdn.dantri.com.vn/thumb_w/680/dansinh/2024/10/03/anh-1-ky-2-kinh-te-via-he-ok-1727930145594.jpg,Dân sinh - Dân trí,680x429,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910411.jpg,
https://i.ytimg.com/vi/mezQgKslE_s/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLA5zqCCT8pSQteRKjRD09gvQBLvzA,YouTube,686x386,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910411.jpg,
https://baogiaothong.mediacdn.vn/files/Baogiay/2017/04/04/6-0531.jpg,Báo Giao Thông,600x400,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910415.jpg,
https://suckhoedoisong.qltns.mediacdn.vn/324455921873985536/2023/4/9/77ff7132-2ee0-4590-9ae0-b089f06673a4-16810314495241400404521.jpeg,Sức khỏe đời sống,2000x1500,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910415.jpeg,
https://cdn-i.vtcnews.vn/resize/ma/upload/2022/10/28/sau-2-nam-da-lat-via-he-vo-du-do-ben-70-nam-14-19040436.jpg,VTC News,1920x1281,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910415.jpg,
https://cafefcdn.com/203337114487263232/2021/5/21/photo-2-16215610657201462677847.jpeg,CafeF,1999x1333,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910416.jpeg,
https://vcdn1-vnexpress.vnecdn.net/2023/07/26/3-JPG-9385-1675933270-jpeg-8296-1690374843.jpg?w=460&h=0&q=100&dpr=2&fit=crop&s=A04ubR3cbbS79wBXuEboTw,VnExpress,920x614,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910417.jpg,
https://hn.ss.bfcplatform.vn/tckt/2019/11/duy-th%E1%BB%8Bnh1.jpg,Tạp chí Kiến trúc,1000x376,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910421.jpg,
https://thanhnien.mediacdn.vn/Uploaded/huuhau/2017_03_03/1_NEJA.jpg,Báo Thanh Niên,1024x683,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910421.jpg,
https://thuongtruong-fileserver.nvcms.net/IMAGES/2023/03/26/20230326143130-73dep-via-he.png,Thương Trường,990x630,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910422.png,
https://ddk.1cdn.vn/2024/05/19/anh-bai-duoi(1).jpg,Báo Đại Đoàn Kết,1920x1449,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910422.jpg,
https://cdn.daibieunhandan.vn/images/b9dccf2610944215cc16af20b31f4841e7fca025354ae186be3989897ffdd87f3e5fbe18a0da9226734fdc5969e5d44e70fbbc8cc102e76030fee4b1f3bf33ea2b93bce4b5b876c59069228acf713e1b/Duong-Quang-Trung-1-1725416420577.jpg,Báo Đại biểu Nhân dân,1000x667,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910422.jpg,
https://cdnmedia.baotintuc.vn/Upload/3qVxwVtNEPp6Wp9kkF77g/files/2023/03/02/soc-trang-020323.jpg,baotintuc.vn,665x505,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910423.jpg,
https://sgtvt.hochiminhcity.gov.vn/Tin-tuc/Chi-tiet-bai-viet/moduleId/2002/controller/TinTuc/action/Image?filePath=/NOIDUNG/2024/1/29/NOIDUNG_04175847.jpg,Sở Giao Thông Vận Tải,730x487,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910423.jpg,
https://static.kinhtedothi.vn/w960/images/upload/2021/12/22/he-thong-day-cap-se-duoc-ha-ngam.jpg,Báo Kinh tế đô thị,600x577,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910423.jpg,
https://xdcs.cdnchinhphu.vn/zoom/600_315/446259493575335936/2023/3/25/viahe-16797055447471633276824-0-0-416-665-crop-1679705547495717496904.jpg,"Xây Dựng Chính Sách, Pháp Luật - Cổng Thông tin điện tử ...",600x315,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910423.jpg,
https://danviet.mediacdn.vn/296231569849192448/2024/11/21/lat-da-via-he-1-1732195472470867117976.jpeg,Dân Việt,2000x1334,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910424.jpeg,
https://nld.mediacdn.vn/291774122806476800/2023/9/29/via-he-bhtq-169595218305261199025.jpg,Báo Người Lao Động,2000x1500,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910424.jpg,
https://ddk.1cdn.vn/2024/10/30/nguyen_xien-le-khanh16.jpg,tracuuquyhoach.com,1920x1280,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910424.jpg,
https://cdn.tuoitre.vn/thumb_w/480/471584752817336320/2023/12/20/ct-phi-via-he-q1-2081857-3read-only-1703087276771848625332.jpg,Báo Tuổi Trẻ,480x333,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910424.jpg,
https://cand.com.vn/Files/Image/chienthang/2020/04/06/thumb_660_95bbb40e-f15f-42c3-a325-6796c43f46bf.jpg,Công an Nhân dân,660x436,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910425.jpg,
https://baoxaydung.com.vn/stores/news_dataimages/2022/112022/23/08/image00520221123080905.jpg?rt=20221123080954,Báo Xây dựng,1432x955,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910425.jpg,
https://image.phunuonline.com.vn/fckeditor/upload/2023/20231218/images/nhieu-tuyen-duong-tai-tphcm-_931702912029.jpg,Báo Phụ Nữ,2000x1423,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910425.jpg,
https://cafefcdn.com/203337114487263232/2021/5/21/photo-1-1621561063104322947461.jpeg,CafeF,2000x1333,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910425.jpeg,
https://i.ytimg.com/vi/k-QIBQ1IZVg/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLD_JnLr8YR4xpWfDy5_SlrGNz9oIQ,YouTube,686x386,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910425.jpg,
https://media-cdn-v2.laodong.vn/Storage/NewsPortal/2023/2/26/1151815/Via-He-Ha-Noi-6.jpg,Báo Lao động,1960x1306,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910426.jpg,
https://media.vneconomy.vn/w800/images/upload/2023/03/16/img-8602.JPG,VnEconomy,800x533,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910426.JPG,
https://cdnphoto.dantri.com.vn/2Db8ZzlBRcRqhvR_hvxz18ko55A=/thumb_w/1920/2022/12/13/via-he-le-trong-tan3-1670942845576.jpg,Dân trí,1920x1280,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910426.jpg,
https://file3.qdnd.vn/data/images/0/2022/10/02/tuanson/2.jpg?dpi=150&quality=100&w=870,Báo Quân đội nhân dân,600x400,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910426.jpg,
https://static-images.vnncdn.net/files/publish/2022/12/2/da-lat-via-he-1467.jpg,VietNamNet,1500x1125,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910426.jpg,
https://media.vietnamplus.vn/images/7255a701687d11cb8c6bbc58a6c80785024db0eafb2d38c52a2509fabe99c057e7c410225496e988053a01a885fe276142a6db4abd79bc96b84ba282ff14975b/via_he_Ha_Noi_sau_1_nam_3.jpg,Vietnam+ (VietnamPlus),1000x667,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910426.jpg,
https://baogiaothong.mediacdn.vn/files/Baogiay/2017/03/14/14-0733.jpg,Báo Giao Thông,600x400,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910427.jpg,
https://cdn1z.reatimes.vn/mediav2/media/uploaded/22/2017/03/04/via-he-pho-co-hn-reatimes-vn9-1488642935.JPG,Reatimes,1024x662,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910427.JPG,
https://thanhphohaiphong.gov.vn/wp-content/uploads/2021/03/1615869307631_via20he2021.jpg,Cổng tin tức thành phố Hải Phòng,600x602,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910427.jpg,
